latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
29.85906,-108.11305,348.89,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,291.0,5.8,N
29.85908,-108.20125,307.31,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,282.12,2.28,N
29.85919,-108.15804,307.95,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,282.1,2.52,N
29.85927,-108.11878,309.24,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,284.3,4.16,N
29.85936,-108.20253,310.65,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,281.79,5.77,N
29.85951,-108.11743,315.69,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,285.04,3.2,N
29.85954,-108.20587,317.63,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,280.92,2.28,N
29.85985,-108.20711,311.28,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,279.35,1.75,N
29.85995,-108.12183,304.35,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,284.2,3.2,N
29.86206,-108.09911,306.66,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,283.23,1.66,N
29.86253,-108.10375,303.49,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,283.48,1.66,N
29.863,-108.10837,300.75,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,282.93,1.94,N
29.86313,-108.15485,312.71,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,282.94,2.35,N
29.86316,-108.15356,304.27,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,282.45,2.52,N
29.86343,-108.20043,299.73,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,280.92,6.3,N
29.86346,-108.11292,322.86,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,284.54,1.94,N
29.8636,-108.15922,336.69,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,284.95,6.04,N
29.8636,-108.15794,336.16,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,285.25,2.52,N
29.86371,-108.20174,306.42,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,281.78,3.71,N
29.86389,-108.11716,310.88,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,284.29,2.52,N
29.8639,-108.20512,344.47,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,287.28,6.3,N
29.86421,-108.2064,353.86,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,289.38,15.35,N
29.86436,-108.20974,332.67,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,282.21,6.47,N
29.86641,-108.09853,311.57,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,283.84,1.66,N
29.86688,-108.10321,313.57,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,283.57,1.66,N
29.86736,-108.10784,315.59,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,284.97,1.94,N
29.86777,-108.19948,299.11,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,280.78,6.3,N
29.86782,-108.1124,309.9,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,284.6,1.94,N
29.86805,-108.20079,322.85,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,283.77,3.71,N
29.86825,-108.20422,367.0,0.46,0.47,2025-05-19,833,N,VIIRS,h,2.0NRT,294.2,6.3,N
29.86826,-108.1167,305.03,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,283.95,2.52,N
29.86855,-108.20551,354.19,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,291.99,15.35,N
29.86869,-108.12096,327.89,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,285.66,2.52,N
29.86873,-108.20898,306.21,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,279.46,6.47,N
29.87006,-108.13438,301.85,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,282.33,1.75,N
29.87171,-108.10723,311.11,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,284.51,6.29,N
29.87216,-108.11173,339.72,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,287.26,6.29,N
29.8726,-108.11603,343.22,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,287.5,6.22,N
29.87303,-108.12025,311.52,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,285.59,6.22,N
29.87348,-108.12458,325.3,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,287.16,3.09,N
29.87393,-108.12907,317.09,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,286.8,3.09,N
29.87524,-108.18562,331.48,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,282.88,4.07,N
29.87565,-108.1897,336.22,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,282.27,5.61,N
29.87606,-108.1937,329.72,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,282.33,5.61,N
29.87649,-108.198,322.4,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,279.4,4.59,N
29.8765,-108.11092,348.36,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,291.09,6.29,N
29.87693,-108.11515,337.69,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,286.69,6.22,N
29.87877,-108.13322,315.81,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,285.66,4.29,N
29.87962,-108.1851,322.24,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,282.96,2.85,N
29.88004,-108.18922,331.95,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,284.36,3.76,N
29.88045,-108.19321,311.21,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,281.76,3.76,N
29.88087,-108.19743,336.71,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,283.48,6.99,N
29.88134,-108.20205,338.71,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,281.12,6.99,N
29.88308,-108.13207,315.26,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,283.62,2.57,N
29.88572,-108.20144,347.61,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,286.26,6.99,N
29.88619,-108.20612,302.95,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,278.69,4.63,N
29.88647,-108.12199,326.56,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,284.46,3.37,N
29.88693,-108.12643,323.41,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,283.78,3.37,N
29.88922,-108.19233,301.07,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,280.71,1.05,N
29.88964,-108.19647,307.66,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,282.15,5.16,N
29.89009,-108.20078,349.58,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,290.64,5.16,N
29.89055,-108.20531,333.13,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,282.31,8.79,N
29.89128,-108.12584,299.81,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,281.62,1.22,N
29.89173,-108.13018,307.03,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,281.94,1.45,N
29.8922,-108.13473,299.19,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,280.6,1.45,N
29.89315,-108.18739,297.62,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,281.17,1.05,N
29.89358,-108.1916,304.92,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,282.15,1.05,N
29.89401,-108.19577,320.11,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,281.86,5.16,N
29.89445,-108.20007,317.66,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,280.83,5.16,N
29.89608,-108.12951,302.48,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,281.78,1.45,N
29.89656,-108.13418,322.6,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,282.83,1.45,N
29.89705,-108.13895,330.36,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,285.35,3.36,N
29.89754,-108.14378,310.08,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,283.0,3.36,N
29.89794,-108.1909,298.85,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,280.0,2.96,N
29.89838,-108.19511,347.56,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,284.12,8.18,N
29.89883,-108.19949,302.85,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,278.52,8.18,N
29.90196,-108.14369,326.08,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,285.06,3.14,N
29.90244,-108.14842,322.64,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,283.98,2.61,N
29.90275,-108.19452,342.73,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,291.37,8.18,N
29.90294,-108.15318,307.86,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,283.05,2.61,N
29.90321,-108.19898,331.85,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,281.14,8.18,N
29.90341,-108.15781,318.05,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,283.43,1.59,N
29.90389,-108.16244,300.26,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,281.9,1.59,N
29.90486,-108.1719,308.33,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,281.73,1.15,N
29.90534,-108.17654,300.07,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,281.57,1.7,N
29.9058,-108.18104,304.8,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,280.9,1.7,N
29.90625,-108.18538,297.5,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,280.51,2.45,N
29.90669,-108.18972,315.3,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,282.23,2.45,N
29.90714,-108.19408,305.29,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,281.01,1.85,N
29.90777,-108.15709,303.25,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,282.04,1.59,N
29.90919,-108.1709,299.35,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,280.48,1.15,N
29.91015,-108.18017,316.12,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,282.34,1.7,N
29.9106,-108.18462,331.48,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,283.75,2.45,N
29.91107,-108.18912,315.99,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,281.86,2.45,N
29.91164,-108.15174,319.93,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,283.53,1.92,N
29.91212,-108.15635,329.59,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,283.05,2.61,N
29.9126,-108.16104,324.56,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,283.26,2.61,N
29.91307,-108.16555,306.47,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,282.12,1.7,N
29.91353,-108.17005,307.8,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,281.74,1.7,N
29.91401,-108.17471,321.95,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,281.96,3.46,N
29.9145,-108.17937,341.45,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,285.99,3.46,N
29.91496,-108.18392,337.11,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,284.23,6.35,N
29.91602,-108.15133,303.83,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,283.85,1.92,N
29.91652,-108.1561,311.67,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,284.59,2.61,N
29.917,-108.16075,297.38,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,282.71,2.61,N
29.91839,-108.17417,302.76,0.46,0.47,2025-05-19,833,N,VIIRS,n,2.0NRT,282.14,3.46,N
30.49429,-109.62954,350.21,0.57,0.52,2025-05-19,833,N,VIIRS,n,2.0NRT,288.76,13.59,N
42.68391,-111.59107,351.34,0.6,0.53,2025-05-19,1009,N,VIIRS,n,2.0NRT,275.1,31.41,N
42.68568,-111.58965,343.8,0.6,0.53,2025-05-19,1009,N,VIIRS,n,2.0NRT,278.43,22.18,N
45.64648,-120.21445,295.42,0.39,0.36,2025-05-19,1009,N,VIIRS,n,2.0NRT,276.43,0.49,N
46.29472,-119.07182,295.37,0.4,0.37,2025-05-19,1009,N,VIIRS,n,2.0NRT,277.59,0.25,N
32.58293,-115.50997,316.88,0.33,0.55,2025-05-19,1011,N,VIIRS,n,2.0NRT,289.09,1.08,N
32.85749,-117.0283,302.51,0.54,0.51,2025-05-19,1011,N,VIIRS,n,2.0NRT,283.1,0.75,N
32.85859,-117.14925,295.17,0.53,0.5,2025-05-19,1011,N,VIIRS,n,2.0NRT,281.05,0.45,N
33.71505,-117.71338,296.02,0.48,0.48,2025-05-19,1011,N,VIIRS,n,2.0NRT,282.81,0.65,N
33.79486,-117.47281,299.1,0.49,0.48,2025-05-19,1011,N,VIIRS,n,2.0NRT,284.97,1.22,N
34.02328,-118.02579,326.08,0.45,0.47,2025-05-19,1011,N,VIIRS,n,2.0NRT,285.11,2.77,N
34.04229,-117.82261,295.85,0.46,0.47,2025-05-19,1011,N,VIIRS,n,2.0NRT,283.36,0.23,N
34.14346,-117.42847,297.5,0.48,0.48,2025-05-19,1011,N,VIIRS,n,2.0NRT,283.33,0.41,N
34.15256,-118.1929,311.03,0.44,0.46,2025-05-19,1011,N,VIIRS,n,2.0NRT,283.54,1.27,N
34.29305,-118.80203,309.35,0.41,0.45,2025-05-19,1011,N,VIIRS,n,2.0NRT,283.92,1.11,N
34.31884,-118.51179,298.47,0.42,0.45,2025-05-19,1011,N,VIIRS,n,2.0NRT,284.65,0.5,N
34.33413,-118.52205,302.11,0.42,0.45,2025-05-19,1011,N,VIIRS,n,2.0NRT,285.97,1.4,N
34.35389,-116.85053,296.03,0.51,0.5,2025-05-19,1011,N,VIIRS,n,2.0NRT,283.07,0.86,N
34.42998,-118.64607,310.23,0.41,0.45,2025-05-19,1011,N,VIIRS,n,2.0NRT,283.37,1.41,N
34.60963,-117.33607,308.35,0.48,0.48,2025-05-19,1011,N,VIIRS,n,2.0NRT,285.99,2.08,N
34.62188,-117.10149,307.79,0.49,0.49,2025-05-19,1011,N,VIIRS,n,2.0NRT,286.54,1.97,N
35.47412,-118.67996,298.96,0.39,0.44,2025-05-19,1011,N,VIIRS,n,2.0NRT,279.79,1.04,N
35.48357,-118.70466,299.37,0.39,0.44,2025-05-19,1011,N,VIIRS,n,2.0NRT,283.98,0.45,N
36.35712,-114.9099,305.35,0.59,0.53,2025-05-19,1011,N,VIIRS,n,2.0NRT,288.09,1.76,N
36.35887,-114.90874,303.67,0.59,0.53,2025-05-19,1011,N,VIIRS,n,2.0NRT,288.23,0.82,N
36.52057,-119.96536,309.45,0.49,0.4,2025-05-19,1011,N,VIIRS,n,2.0NRT,284.73,1.15,N
36.65946,-120.54144,298.09,0.46,0.39,2025-05-19,1011,N,VIIRS,n,2.0NRT,287.96,0.58,N
36.66303,-120.54038,344.04,0.46,0.39,2025-05-19,1011,N,VIIRS,n,2.0NRT,289.35,6.56,N
36.66386,-120.13628,296.66,0.48,0.4,2025-05-19,1011,N,VIIRS,n,2.0NRT,285.76,0.44,N
37.0876,-120.32863,295.45,0.47,0.39,2025-05-19,1011,N,VIIRS,n,2.0NRT,284.06,0.7,N
37.08799,-120.32993,295.41,0.47,0.39,2025-05-19,1011,N,VIIRS,n,2.0NRT,284.06,0.53,N
37.09433,-120.67793,315.69,0.45,0.39,2025-05-19,1011,N,VIIRS,n,2.0NRT,289.3,1.38,N
37.18489,-121.67822,300.39,0.42,0.38,2025-05-19,1011,N,VIIRS,n,2.0NRT,285.77,0.58,N
37.21397,-121.89922,295.79,0.41,0.37,2025-05-19,1011,N,VIIRS,n,2.0NRT,283.86,0.22,N
37.45641,-121.9328,308.27,0.41,0.37,2025-05-19,1011,N,VIIRS,n,2.0NRT,284.39,1.04,N
37.595,-121.3083,343.86,0.43,0.38,2025-05-19,1011,N,VIIRS,n,2.0NRT,290.23,7.47,N
37.62119,-120.93238,313.31,0.44,0.38,2025-05-19,1011,N,VIIRS,n,2.0NRT,286.63,1.14,N
37.88285,-121.18321,303.77,0.43,0.38,2025-05-19,1011,N,VIIRS,n,2.0NRT,286.17,0.61,N
37.95072,-122.39993,305.15,0.4,0.37,2025-05-19,1011,N,VIIRS,n,2.0NRT,292.85,1.25,N
38.03262,-122.10015,300.79,0.4,0.37,2025-05-19,1011,N,VIIRS,n,2.0NRT,286.52,0.61,N
38.07071,-122.13718,305.24,0.4,0.37,2025-05-19,1011,N,VIIRS,n,2.0NRT,291.65,1.1,N
38.21711,-121.98577,299.83,0.4,0.37,2025-05-19,1011,N,VIIRS,n,2.0NRT,286.29,0.5,N
38.30017,-122.74963,295.68,0.39,0.36,2025-05-19,1011,N,VIIRS,n,2.0NRT,283.91,0.53,N
39.49313,-119.61896,295.46,0.46,0.39,2025-05-19,1011,N,VIIRS,n,2.0NRT,278.35,0.65,N
32.39904,-116.74393,304.55,0.57,0.52,2025-05-19,1013,N,VIIRS,n,2.0NRT,284.41,1.21,N
